chrom	chromStart	chromEnd	name	pHaplo
chr17	37560537	37607539	MED1	0.96
chr17	37617763	37721160	CDK12	0.97
chr17	37921197	38020441	IKZF3	0.88
chr17	38781213	38804760	SMARCE1	0.89
chr17	40351185	40428725	STAT5B	0.92
chr17	40465341	40540586	STAT3	0.98
chr17	41831098	41836156	SOST	0.91
chr17	42154113	42201070	HDAC5	0.88
chr17	42269172	42277481	ATXN7L3	0.9
chr17	42282400	42298994	UBTF	0.93
chr17	42472651	42580798	GPATCH8	0.92
chr17	42634924	42636907	FZD2	0.86
chr17	42927310	42977030	EFTUD2	0.99
chr17	43128977	43186384	NMT1	0.86
chr17	44107281	44302733	KANSL1	0.96
chr17	44839871	44910520	WNT3	0.97
chr17	45600307	45700642	NPEPPS	0.86
chr17	45726841	45762871	KPNB1	0.99
chr17	45973515	46006323	SP2	0.9
chr17	46125690	46138849	NFE2L1	0.9
chr17	46626231	46682274	HOXB3	0.97
chr17	46668618	46671323	HOXB5	0.94
chr17	46684593	46710934	HOXB7	0.88
chr17	46688738	46692478	HOXB8	0.93
chr17	46698517	46703839	HOXB9	0.94
chr17	46985730	47006418	UBE2Z	0.91
chr17	47074773	47133012	IGF2BP1	0.98
chr17	47572654	47592379	NGFR	0.89
chr17	47865916	47906458	KAT7	0.98
chr17	48260649	48278993	COL1A1	0.99
chr17	48638428	48704835	CACNA1G	0.99
chr17	48796904	48833574	LUC7L3	0.94
chr17	49039534	49198226	SPAG9	0.99
chr17	49254785	49337524	MBTD1	0.99
chr17	53342372	53402426	HLF	0.98
chr17	54671059	54672951	NOG	0.86
chr17	55162452	55198710	AKAP1	0.87
chr17	55333211	55762046	MSI2	0.98
chr17	56048909	56065620	VEZF1	0.99
chr17	56080720	56084707	SRSF1	0.92
chr17	56429860	56494956	RNF43	0.96
chr17	56566897	56595266	MTMR4	0.98
chr17	56833229	57058983	PPM1E	0.89
chr17	57697218	57773671	CLTC	0.99
chr17	57970446	58027925	RPS6KB1	0.98
chr17	58256454	58499831	USP32	0.99
chr17	58520519	58603580	APPBP2	0.95
chr17	59477256	59486827	TBX2	0.99
chr17	59529764	59562471	TBX4	0.91
chr17	59942730	60005377	INTS2	0.95
chr17	60019965	60142643	MED13	1.0
chr17	60536018	60692842	TLK2	0.99
chr17	60704761	60770958	MRC2	0.98
chr17	61086916	61505060	TANC2	0.91
chr17	61699774	61773663	MAP3K3	0.96
chr17	61850962	61896677	DDX42	0.99
chr17	61904511	61909379	PSMC5	0.88
chr17	62116501	62208179	ERN1	0.91
chr17	62495733	62504317	DDX5	0.97
chr17	62538412	62658186	SMURF2	0.94
chr17	63006832	63052957	GNA13	0.95
chr17	63524680	63557765	AXIN2	0.97
chr17	64298753	64806861	PRKCA	0.97
chr17	65066553	65242105	HELZ	1.0
chr17	65334031	65362743	PSMD12	0.98
chr17	65373574	65693372	PITPNC1	0.98
chr17	65821639	65980494	BPTF	1.0
chr17	66507920	66547460	PRKAR1A	0.98
chr17	66531253	66597530	FAM20A	0.91
chr17	67410838	67539472	MAP2K6	0.98
chr17	68164813	68176189	KCNJ2	0.93
chr17	70117160	70122561	SOX9	1.0
chr17	71203491	71232892	FAM104A	0.87
chr17	71330522	71640228	SDK2	0.97
chr17	72199720	72206794	RPL38	0.91
chr17	72352554	72358085	BTBD17	0.89
chr17	72912175	72919351	USH1G	0.86
chr17	72920369	72930007	OTOP2	0.88
chr17	73201753	73231853	NUP85	0.93
chr17	73772514	73781974	H3F3B	0.9
chr17	73780680	73821886	UNK	0.97
chr17	74132413	74137380	FOXJ1	0.92
chr17	74385531	74449288	UBE2O	0.97
chr17	74708918	74722866	JMJD6	0.92
chr17	74730196	74733456	SRSF2	0.88
chr17	75276650	75496678	SEPT9	0.87
chr17	76000248	76104916	TNRC6C	0.99
chr17	76352863	76356158	SOCS3	0.89
chr17	76670129	76778379	CYTH1	0.97
chr17	76849058	76921469	TIMP2	0.96
chr17	77085426	77613550	RBFOX3	0.89
chr17	77751930	77761782	CBX2	0.99
chr17	77765930	77775482	CBX8	0.98
chr17	77806954	77813228	CBX4	0.94
chr17	78010434	78074412	CCDC40	0.89
chr17	78109012	78120982	EIF4A3	0.98
chr17	78234664	78372586	RNF213	0.86
chr17	78440947	78451643	NPTX1	0.9
chr17	78518618	78940171	RPTOR	0.98
chr17	79373539	79433357	RP11-1055B8.7	0.88
chr17	79495421	79504156	FSCN2	0.88
chr17	79523912	79615495	NPLOC4	0.97
chr17	79762007	79771889	GCGR	0.97
chr17	79801034	79818570	P4HB	0.92
chr17	79845712	79849462	ALYREF	0.86
chr17	80036213	80056208	FASN	0.95
chr18	158382	214629	USP14	1.0
chr18	214519	268050	THOC1	0.98
chr18	319360	500722	COLEC12	0.92
chr18	670323	712676	ENOSF1	0.92
chr18	721587	812547	YES1	0.95
chr18	904943	912173	ADCYAP1	0.86
chr18	2537523	2571508	METTL4	0.93
chr18	2571509	2616634	NDC80	0.86
chr18	2655736	2805015	SMCHD1	1.0
chr18	2847027	2915991	EMILIN2	0.9
chr18	3066804	3220106	MYOM1	0.87
chr18	3247478	3256234	MYL12A	0.93
chr18	3261906	3278282	MYL12B	0.94
chr18	3411605	3458409	TGIF1	0.98
chr18	3496029	4455335	DLGAP1	0.99
chr18	5145283	5197502	C18orf42	0.9
chr18	5289017	5297052	ZBTB14	0.92
chr18	5392382	5630699	EPB41L3	0.92
chr18	5954704	6415236	L3MBTL4	0.93
chr18	7566779	8406859	PTPRM	0.98
chr18	9136225	9285983	ANKRD12	0.97
chr18	9546788	9615238	PPP4R1	0.97
chr18	11688954	11885684	GNAL	0.92
chr18	18526866	18691812	ROCK1	0.96
chr18	18822202	19105378	GREB1L	0.98
chr18	19109241	19180845	ESCO1	0.89
chr18	19749403	19782491	GATA6	0.99
chr18	22641889	22932154	ZNF521	1.0
chr18	23596577	23671181	SS18	0.88
chr18	24034873	24237365	KCTD1	0.95
chr18	25530929	25757410	CDH2	0.96
chr18	29409135	29533099	TRAPPC8	0.94
chr18	31158578	31331156	ASXL3	0.97
chr18	31431063	31804916	NOL4	0.89
chr18	34823009	35146000	CELF4	0.97
chr18	42260137	42648475	SETBP1	1.0
chr18	43906771	44043103	RNF165	0.95
chr18	44388352	44500123	PIAS2	0.94
chr18	44746292	44775554	SKOR2	0.86
chr18	45357921	45457515	SMAD2	0.98
chr18	46065416	46389588	CTIF	0.97
chr18	46446222	46477081	SMAD7	0.9
chr18	47014850	47018906	RPL17	0.96
chr18	47349182	47721463	MYO5B	0.87
chr18	47793251	47808144	MBD1	0.91
chr18	48494409	48611415	SMAD4	1.0
chr18	48700919	48744674	MEX3C	0.92
chr18	49866541	51057784	DCC	0.96
chr18	52889561	53332018	TCF4	1.0
chr18	54264438	54318831	TXNL1	0.95
chr18	54318573	54698828	WDR7	0.94
chr18	55102916	55158529	ONECUT2	0.97
chr18	55313657	55470333	ATP8B1	0.89
chr18	55711598	56068772	NEDD4L	0.99
chr18	56338617	56417371	MALT1	0.97
chr18	56529831	56653712	ZNF532	0.99
chr18	56934266	56941318	RAX	0.95
chr18	59854490	59974355	KIAA1468	0.99
chr18	59992519	60058516	TNFRSF11A	0.87
chr18	60190239	60254942	ZCCHC2	0.96
chr18	60382671	60647666	PHLPP1	0.98
chr18	60790578	60987361	BCL2	0.93
chr18	61056422	61089716	VPS4B	0.89
chr18	67956136	67997436	SOCS6	0.96
chr18	70409548	70535381	NETO1	0.87
chr18	71740587	71815100	FBXO15	0.94
chr18	71815745	71826197	TIMM21	0.9
chr18	71920529	71959251	CYB5A	0.97
chr18	71983047	72026422	C18orf63	0.86
chr18	72201674	72254448	CNDP1	0.87
chr18	72265105	72777627	ZNF407	0.99
chr18	72907062	72921303	ZADH2	0.96
chr18	72922709	73001905	TSHZ1	0.96
chr18	74069643	74207146	ZNF516	1.0
chr18	74207476	74210045	RP11-17M16.1	0.96
chr18	74240611	74322925	LINC00908	0.97
chr18	74506687	74534251	RP11-162A12.2	0.98
chr18	74534562	74682683	ZNF236	1.0
chr18	74690782	74845639	MBP	0.98
chr18	74962504	74980858	GALR1	0.97
chr18	76740274	76762677	SALL3	1.0
chr18	76829284	77138283	ATP9B	0.93
chr18	77155855	77289325	NFATC1	0.99
chr18	77623667	77660184	KCNG2	0.96
chr18	77662419	77711664	PQLC1	0.89
chr18	77724560	77730822	HSBP1L1	0.95
chr18	77732866	77793949	TXNL4A	0.96
chr18	77794345	77854968	RP11-795F19.5	0.93
chr18	77794357	77806397	RBFA	0.96
chr18	77866914	77905406	ADNP2	0.99
chr18	77905806	77936315	AC139100.2	0.98
chr18	77915114	78005429	PARD6G	0.99
chr19	797074	812327	PTBP1	0.97
chr19	1286152	1301430	EFNA2	0.91
chr19	1752371	1780987	ONECUT3	0.96
chr19	2164147	2232577	DOT1L	0.98
chr19	2427635	2456994	LMNB2	0.86
chr19	3224700	3297074	CELF5	0.89
chr19	3506270	3538328	FZR1	0.97
chr19	3976053	3985467	EEF2	0.93
chr19	4402658	4445015	CHAF1A	0.98
chr19	4675235	4724685	DPP9	0.86
chr19	4969124	5153606	KDM4B	0.95
chr19	5158505	5340814	PTPRS	0.98
chr19	5587009	5624057	SAFB2	0.98
chr19	5623045	5668489	SAFB	0.99
chr19	5916149	5978153	RANBP3	0.86
chr19	5993174	6199583	RFX2	0.86
chr19	6413358	6424805	KHSRP	0.94
chr19	6677714	6730573	C3	0.92
chr19	7112265	7294045	INSR	0.91
chr19	7660787	7683190	CAMSAP3	0.94
chr19	8023462	8070543	ELAVL1	0.88
chr19	8509650	8553998	HNRNPM	0.99
chr19	10244020	10341962	DNMT1	0.98
chr19	10527448	10580305	PDE4A	0.92
chr19	10764936	10803093	ILF3	0.99
chr19	10828754	10944164	DNM2	0.91
chr19	11071597	11176071	SMARCA4	0.99
chr19	12810007	12834825	TNPO2	0.87
chr19	12944764	12985765	MAST1	0.91
chr19	13106421	13209610	NFIX	0.99
chr19	13228916	13251955	NACC1	0.86
chr19	13317255	13734804	CACNA1A	0.99
chr19	14260749	14316999	LPHN1	0.9
chr19	15347646	15443356	BRD4	0.99
chr19	15532318	15560762	WIZ	0.88
chr19	16628699	16653341	CHERP	0.92
chr19	17186590	17325346	MYO9B	0.91
chr19	18942746	18979045	UPF1	0.92
chr19	19431489	19469563	MAU2	0.92
chr19	19756006	19774502	ATP13A1	0.87
chr19	30719196	31204445	ZNF536	0.91
chr19	31765850	31840453	TSHZ3	0.99
chr19	34919256	34960853	UBA2	0.95
chr19	35531409	35557475	HPN	0.89
chr19	36208920	36229779	KMT2B	0.96
chr19	38397867	38699012	SIPA1L3	0.9
chr19	38924338	39078204	RYR1	0.91
chr19	39138288	39222223	ACTN4	0.91
chr19	39327027	39342987	HNRNPL	0.94
chr19	39833035	39876350	SAMD4B	0.92
chr19	39926795	39967310	SUPT5H	0.97
chr19	40972147	41082370	SPTBN4	0.91
chr19	41768400	41813503	HNRNPUL1	0.99
chr19	42363987	42376994	RPS19	0.93
chr19	42470733	42501649	ATP1A3	0.9
chr19	42751723	42759309	ERF	0.9
chr19	42772688	42799949	CIC	0.95
chr19	44126519	44143991	CADM4	0.86
chr19	45349431	45392485	PVRL2	0.87
chr19	45715878	45737469	EXOC3L2	0.9
chr19	45971252	45978437	FOSB	0.86
chr19	46009836	46030241	VASP	0.87
chr19	46318667	46366548	SYMPK	0.93
chr19	46367246	46377055	FOXA3	0.88
chr19	46436991	46476804	NOVA2	0.93
chr19	46850250	46896238	PPP5C	0.86
chr19	47177531	47220384	PRKD2	0.93
chr19	47278139	47291851	SLC1A5	0.9
chr19	47421932	47508334	ARHGAP35	0.95
chr19	47523076	47549033	NPAS1	0.86
chr19	47567443	47617009	ZC3H4	0.96
chr19	47616530	47713886	SAE1	0.88
chr19	48023941	48059113	ZNF541	0.9
chr19	48898131	48948188	GRIN2D	0.96
chr19	48988527	49016446	LMTK3	0.86
chr19	49223843	49243978	RASIP1	0.9
chr19	49622645	49654283	PPFIA3	0.88
chr19	49932657	49945617	SLC17A7	0.95
chr19	50094899	50129696	PRR12	0.97
chr19	50145381	50161899	SCAF1	0.88
chr19	50179042	50192286	PRMT1	0.89
chr19	50270224	50310370	AP2A1	0.87
chr19	51165083	51222707	SHANK1	0.99
chr19	51322403	51327043	KLK1	0.88
chr19	52693291	52730687	PPP2R1A	0.93
chr19	54382443	54410906	PRKCG	0.89
chr19	54641443	54659419	CNOT3	0.99
chr19	54704609	54752862	RPS9	0.89
chr19	55741147	55770363	PPP6R1	0.86
chr19	56165511	56186081	U2AF2	0.96
chr19	58897766	58906173	RPS5	0.88
chr19	59055457	59062089	TRIM28	0.96
chr20	306206	310865	SOX12	0.95
chr20	388141	411610	RBCK1	0.94
chr20	416123	443197	TBC1D20	0.99
chr20	459115	524465	CSNK2A1	0.99
chr20	584440	591042	TCF15	0.96
chr20	642239	656823	SCRT2	0.99
chr20	1093905	1160596	PSMF1	0.92
chr20	1161204	1166059	TMEM74B	0.94
chr20	1246959	1289972	SNPH	0.93
chr20	1875153	1920543	SIRPA	0.87
chr20	2442279	2451499	SNRPB	0.94
chr20	2632790	2639039	NOP56	0.9
chr20	2673523	2740753	EBF4	0.87
chr20	2774714	2781283	CPXM1	0.92
chr20	2844829	3019722	PTPRA	0.98
chr20	3143262	3154192	LZTS3	0.89
chr20	3451686	3631769	ATRN	0.97
chr20	4833001	4990939	SLC23A2	0.87
chr20	5095598	5107272	PCNA	0.97
chr20	5525084	5591672	GPCPD1	0.94
chr20	5931297	5975852	MCM8	0.86
chr20	6748310	6760927	BMP2	0.99
chr20	8112823	8949003	PLCB1	0.99
chr20	9049409	9461889	PLCB4	0.9
chr20	9518035	9819689	PAK7	0.88
chr20	10618331	10654694	JAG1	1.0
chr20	13202417	13281298	ISM1	0.87
chr20	13694968	13765532	ESF1	0.9
chr20	17206751	17465223	PCSK2	0.95
chr20	19193289	19703581	SLC24A3	0.92
chr20	21283941	21370463	XRN2	0.91
chr20	21686296	21696620	PAX1	0.95
chr20	22561642	22566093	FOXA2	0.96
chr20	30780305	30795594	PLAGL2	0.89
chr20	34291530	34330234	RBM39	0.95
chr20	37101458	37207504	RALGAPB	0.91
chr20	39314487	39317880	MAFB	0.94
chr20	39657457	39753127	TOP1	0.98
chr20	40030740	40247133	CHD6	0.98
chr20	44689623	44718591	NCOA5	0.89
chr20	45523262	45817492	EYA2	0.9
chr20	45837858	45985567	ZMYND8	1.0
chr20	46130600	46285621	NCOA3	0.95
chr20	46285091	46415360	SULF2	0.87
chr20	47240789	47444420	PREX1	0.94
chr20	47538426	47653230	ARFGEF2	0.99
chr20	47662848	47713489	CSE1L	0.99
chr20	47729877	47804904	STAU1	0.87
chr20	47854482	47894963	ZNFX1	0.96
chr20	47980413	48099184	KCNB1	0.99
chr20	48249481	48330415	B4GALT5	0.96
chr20	49126890	49201299	PTPN1	0.9
chr20	49348080	49373332	PARD6B	0.97
chr20	49505584	49547958	ADNP	1.0
chr20	49620192	49639666	KCNG1	0.9
chr20	50003493	50179370	NFATC2	0.99
chr20	50213052	50385173	ATP9A	0.97
chr20	50400580	50419059	SALL4	1.0
chr20	50668201	50820847	ZFP64	0.88
chr20	51588945	52111869	TSHZ2	0.98
chr20	52183603	52226446	ZNF217	0.99
chr20	54944444	54967393	AURKA	0.96
chr20	54967426	54979518	CSTF1	0.98
chr20	55204357	55214339	TFAP2C	1.0
chr20	55743803	55841685	BMP7	0.94
chr20	55926065	55954267	RAE1	0.98
chr20	56223447	56286592	PMEPA1	0.98
chr20	56964177	57026157	VAPB	0.89
chr20	57226327	57254582	STX16	0.97
chr20	57226489	57290466	STX16-NPEPL1	0.86
chr20	57414772	57486247	GNAS	0.94
chr20	58152563	58422766	PHACTR3	0.94
chr20	58438617	58508710	SYCP2	0.94
chr20	59827481	60515673	CDH4	0.99
chr20	60528524	60640866	TAF4	0.99
chr20	60697516	60710434	LSM14B	0.92
chr20	60711790	60718496	PSMA7	0.98
chr20	60877148	60883918	ADRM1	0.87
chr20	61038552	61051026	GATA5	0.94
chr20	61472466	61493115	TCFL5	0.91
chr20	61509089	61569304	DIDO1	0.98
chr20	61569470	61576996	GID8	0.96
chr20	61637330	61638387	BHLHE23	0.89
chr20	61826780	61847586	YTHDF1	0.86
chr20	62037541	62103993	KCNQ2	0.95
chr20	62119365	62130505	EEF1A2	0.94
chr20	62218954	62258394	GMEB2	0.98
chr20	62375018	62462597	ZBTB46	0.98
chr20	62588054	62680113	ZNF512B	0.99
chr20	62612487	62664453	PRPF6	0.93
chr20	62679075	62680994	SOX18	0.89
chr20	62783143	62873604	MYT1	0.98
chr21	16333555	16437321	NRIP1	0.9
chr21	17102343	17252377	USP25	0.97
chr21	18965970	18985265	BTG3	0.93
chr21	27106880	27144771	GABPA	0.99
chr21	27252860	27543446	APP	0.88
chr21	28208065	28217728	ADAMTS1	0.93
chr21	30428125	30446118	CCT8	0.96
chr21	32490733	32932290	TIAM1	0.98
chr21	33043345	33104388	SCAF4	0.99
chr21	33245627	33416946	HUNK	0.96
chr21	34106209	34144169	PAXBP1	0.99
chr21	34775201	34851655	IFNGR2	0.93
chr21	34876237	34915797	GART	0.92
chr21	34914923	34949812	SON	1.0
chr21	35014705	35272165	ITSN1	1.0
chr21	35445869	35478561	SLC5A3	0.94
chr21	36160097	37376965	RUNX1	0.98
chr21	37692486	37758446	MORC3	0.99
chr21	38071432	38122218	SIM2	0.98
chr21	38445525	38575413	TTC3	0.87
chr21	38738091	38889753	DYRK1A	1.0
chr21	38979677	39288749	KCNJ6	0.95
chr21	39751948	40033704	ERG	0.99
chr21	40177230	40196879	ETS2	0.94
chr21	40556101	40693485	BRWD1	0.99
chr21	41382925	42219065	DSCAM	0.98
chr21	42539727	42654445	BACE2	0.95
chr21	42836477	42903043	TMPRSS2	0.93
chr21	43159528	43187266	RIPK4	0.92
chr21	43218384	43299591	PRDM15	0.86
chr21	43305220	43373999	C2CD2	0.9
chr21	44073745	44195619	PDE9A	0.89
chr21	44394619	44453691	PKNOX1	0.9
chr21	44473300	44497053	CBS	0.88
chr21	44513065	44527697	U2AF1	0.99
chr21	44834394	44847008	SIK1	0.93
chr21	45079428	45115958	RRP1B	0.86
chr21	45285066	45406417	AGPAT3	0.88
chr21	45432199	45526433	TRAPPC10	0.98
chr21	45642873	45660849	ICOSLG	0.87
chr21	46493767	46646478	ADARB1	0.89
chr21	47063607	47362368	PCBP3	0.96
chr21	47401650	47424964	COL6A1	0.94
chr21	47612390	47613673	AP001468.1	0.96
chr21	47655046	47706211	MCM3AP	0.88
chr21	47878811	47989926	DIP2A	0.95
chr22	18270414	18507325	MICAL3	0.87
chr22	19318220	19435224	HIRA	0.92
chr22	20778873	20792146	SCARF2	0.95
chr22	24129149	24176703	SMARCB1	0.99
chr22	24666785	24813708	SPECC1L	0.98
chr22	24951470	25005947	SNRPD3	0.92
chr22	28144264	28197486	MN1	0.99
chr22	28247656	28316122	PITPNB	0.95
chr22	28374003	29075853	TTC28	0.97
chr22	29279579	29453475	ZNRF3	0.97
chr22	29663997	29696515	EWSR1	0.99
chr22	29999544	30094587	NF2	0.98
chr22	30279143	30426855	MTMR3	0.97
chr22	30727976	30752936	SF3A1	0.95
chr22	31321116	31364284	MORC2	0.99
chr22	31721789	31742218	PATZ1	0.97
chr22	31832962	31892094	EIF4ENIF1	0.98
chr22	32072241	32146126	PRR14L	0.95
chr22	32149943	32303012	DEPDC5	0.93
chr22	33197686	33259030	TIMP3	0.9
chr22	33558211	34318829	LARGE	0.99
chr22	35653444	35691800	HMGXB4	0.94
chr22	36134782	36424473	RBFOX2	0.97
chr22	36677326	36784063	MYH9	0.99
chr22	36906896	36925483	EIF3D	0.97
chr22	36959967	37099603	CACNG2	0.94
chr22	38366692	38383429	SOX10	0.95
chr22	38879444	38903665	DDX17	0.99
chr22	39101727	39134304	GTPBP1	0.88
chr22	39619363	39640756	PDGFB	0.86
chr22	39708886	39716394	RPL3	0.95
chr22	39966757	40085742	CACNA1I	0.96
chr22	40440820	40731812	TNRC6B	1.0
chr22	41220538	41253026	ST13	0.97
chr22	41347350	41369313	RBX1	0.91
chr22	41487789	41576081	EP300	1.0
chr22	41697525	41756151	ZC3H7B	0.91
chr22	41855720	41864729	PHF5A	0.88
chr22	42017122	42060044	XRCC6	0.94
chr22	42229108	42303312	SREBF2	0.88
chr22	42307296	42310570	SHISA8	0.95
chr22	42556018	42739622	TCF20	0.97
chr22	43593288	43739394	SCUBE1	0.97
chr22	45277041	45405880	PHF21B	0.98
chr22	45559721	45583896	NUP50	0.94
chr22	45739943	45809500	SMC1B	0.87
chr22	45898117	45997015	FBLN1	0.98
chr22	46316241	46373009	WNT7B	0.93
chr22	46546423	46639653	PPARA	0.87
chr22	46756730	46933067	CELSR1	0.99
chr22	46971908	47075688	GRAMD4	0.96
chr22	47158517	47571336	TBC1D22A	0.96
chr22	48885271	49246724	FAM19A5	0.89
chr22	50166930	50221160	BRD1	0.99
chr22	50354160	50357728	PIM3	0.93
chr22	50713407	50746056	PLXNB2	0.94
chr22	50781732	50883514	PPP6R2	0.88
chr22	50883428	50913454	SBF1	0.94
chr22	50946644	50961901	NCAPH2	0.94
chr22	50964180	50968485	TYMP	0.91
chr22	50968138	50971009	ODF3B	0.97
chr22	50989540	51001334	SYCE3	0.89
chr22	51007289	51017899	CPT1B	0.93
chr22	51039113	51052409	MAPK8IP2	0.98
chr22	51112842	51171726	SHANK3	0.99
